year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,8,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",140.00,16.00,11.19,0.00,2.21,0.00,2.59,3.00,0.00,906.00,581.00,0.00,53.00,0.00,272.00
2024,8,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",116.00,12.00,4.50,0.53,2.60,0.00,4.37,0.00,1.00,598.00,204.00,43.00,115.00,0.00,236.00
2024,8,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",31.00,7.00,2.36,0.00,1.74,0.00,2.90,0.00,0.00,199.00,58.00,0.00,58.00,0.00,83.00
2024,8,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",235.00,57.00,31.34,2.01,6.37,0.00,17.28,3.00,0.00,3396.00,1777.00,110.00,424.00,0.00,1085.00
2024,8,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",233.00,35.00,16.41,1.00,10.34,0.00,7.25,0.00,3.00,1783.00,735.00,81.00,530.00,0.00,437.00
2024,8,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",265.00,35.00,19.76,1.00,3.66,0.00,10.58,0.00,2.00,2231.00,1481.00,30.00,165.00,0.00,555.00
2024,8,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",304.00,68.00,24.46,1.58,30.16,0.00,11.80,0.00,1.00,3883.00,2306.00,226.00,947.00,0.00,404.00
2024,8,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",146.00,12.00,9.26,0.00,1.75,0.00,0.99,0.00,0.00,574.00,370.00,0.00,61.00,0.00,143.00
2024,8,DL,Delta Air Lines Network,HPN,"White Plains, NY: Westchester County",62.00,13.00,2.91,0.00,9.79,0.00,0.30,0.00,0.00,818.00,140.00,0.00,670.00,0.00,8.00
2024,8,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",187.00,35.00,19.04,0.00,5.41,0.00,10.55,0.00,0.00,1633.00,771.00,0.00,361.00,0.00,501.00
2024,8,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",281.00,55.00,26.10,1.50,19.45,0.00,7.96,1.00,3.00,3964.00,1581.00,111.00,1686.00,0.00,586.00
2024,8,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",702.00,145.00,64.61,2.11,44.99,0.00,33.29,7.00,1.00,10064.00,5475.00,180.00,1983.00,0.00,2426.00
2024,8,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",88.00,13.00,9.43,0.27,1.79,0.00,1.51,0.00,1.00,677.00,520.00,7.00,71.00,0.00,79.00
2024,8,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",75.00,6.00,1.94,0.00,3.19,0.00,0.86,0.00,0.00,396.00,152.00,0.00,212.00,0.00,32.00
2024,8,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",416.00,70.00,34.01,2.56,18.43,0.00,15.00,0.00,0.00,3282.00,1747.00,149.00,660.00,0.00,726.00
2024,8,DL,Delta Air Lines Network,JAC,"Jackson, WY: Jackson Hole",120.00,32.00,18.07,1.31,5.20,0.00,7.42,0.00,2.00,3497.00,2709.00,170.00,198.00,0.00,420.00
2024,8,DL,Delta Air Lines Network,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",194.00,23.00,10.62,1.00,3.56,0.00,7.82,0.00,0.00,1080.00,583.00,67.00,145.00,0.00,285.00
2024,8,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",502.00,118.00,61.81,1.07,27.92,0.00,27.19,4.00,0.00,7558.00,4278.00,39.00,1156.00,0.00,2085.00
2024,8,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2610.00,665.00,188.52,27.28,273.13,0.41,175.65,75.00,25.00,60459.00,22049.00,2646.00,19565.00,33.00,16166.00
2024,8,DL,Delta Air Lines Network,JNU,"Juneau, AK: Juneau International",31.00,5.00,3.11,0.00,0.11,0.00,1.78,0.00,0.00,309.00,255.00,0.00,10.00,0.00,44.00
2024,8,DL,Delta Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62.00,17.00,8.91,0.00,1.99,0.00,6.10,0.00,0.00,963.00,505.00,0.00,65.00,0.00,393.00
2024,8,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1374.00,309.00,110.16,5.49,135.43,1.00,56.93,2.00,1.00,16661.00,7500.00,192.00,5697.00,16.00,3256.00
2024,8,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3226.00,522.00,229.23,20.37,131.43,0.00,140.97,10.00,1.00,33790.00,17880.00,2024.00,5097.00,0.00,8789.00
2024,8,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",176.00,23.00,16.79,0.69,3.77,0.00,1.75,0.00,0.00,2028.00,1716.00,85.00,99.00,0.00,128.00
2024,8,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2284.00,556.00,147.68,23.42,216.70,0.00,168.20,108.00,26.00,54601.00,13748.00,1945.00,23573.00,0.00,15335.00
2024,8,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",26.00,6.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,508.00,468.00,0.00,19.00,0.00,21.00
2024,8,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",62.00,6.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,283.00,116.00,0.00,0.00,0.00,167.00
2024,8,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",175.00,17.00,10.94,0.00,1.42,0.00,4.64,0.00,0.00,869.00,490.00,0.00,56.00,0.00,323.00
2024,8,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",665.00,131.00,76.25,4.35,14.79,1.00,34.60,2.00,2.00,8944.00,5716.00,333.00,518.00,37.00,2340.00
2024,8,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1701.00,540.00,199.59,7.19,216.65,1.00,115.57,37.00,4.00,46887.00,18081.00,677.00,18508.00,42.00,9579.00
2024,8,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",85.00,6.00,5.42,0.00,0.52,0.00,0.06,0.00,0.00,477.00,426.00,0.00,50.00,0.00,1.00
2024,8,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",146.00,15.00,10.00,0.15,2.63,0.00,2.23,0.00,0.00,1058.00,780.00,13.00,117.00,0.00,148.00
2024,8,DL,Delta Air Lines Network,MEM,"Memphis, TN: Memphis International",421.00,65.00,34.73,0.72,11.91,0.00,17.63,0.00,1.00,3333.00,1646.00,21.00,475.00,0.00,1191.00
2024,8,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",893.00,239.00,92.45,5.58,90.61,0.00,50.36,25.00,15.00,17879.00,6228.00,277.00,6082.00,0.00,5292.00
2024,8,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",457.00,80.00,56.59,3.12,7.35,0.00,12.94,1.00,2.00,4410.00,3383.00,148.00,320.00,0.00,559.00
2024,8,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",119.00,18.00,6.54,0.00,7.45,0.00,4.01,1.00,0.00,1363.00,443.00,0.00,743.00,0.00,177.00
2024,8,DL,Delta Air Lines Network,MOB,"Mobile, AL: Mobile Regional",89.00,8.00,2.68,0.00,1.20,0.00,4.12,0.00,0.00,537.00,195.00,0.00,52.00,0.00,290.00
2024,8,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",173.00,37.00,23.48,1.00,4.59,0.00,7.93,0.00,0.00,2433.00,1706.00,65.00,221.00,0.00,441.00
2024,8,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",92.00,15.00,8.66,0.00,2.16,0.00,4.18,0.00,0.00,1127.00,856.00,0.00,54.00,0.00,217.00
2024,8,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6897.00,1314.00,335.22,45.24,489.21,0.49,443.84,40.00,13.00,97906.00,38303.00,6638.00,21924.00,39.00,31002.00
2024,8,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",560.00,119.00,54.79,1.10,26.90,0.00,36.20,7.00,1.00,6262.00,2886.00,59.00,1132.00,0.00,2185.00
2024,8,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",191.00,37.00,21.40,0.00,7.17,0.00,8.44,1.00,0.00,2515.00,1854.00,0.00,279.00,0.00,382.00
2024,8,DL,Delta Air Lines Network,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",61.00,7.00,3.59,0.23,1.50,0.00,1.67,0.00,1.00,421.00,186.00,7.00,38.00,0.00,190.00
2024,8,DL,Delta Air Lines Network,OAK,"Oakland, CA: Metro Oakland International",52.00,17.00,9.81,0.00,2.62,0.00,4.57,0.00,0.00,2684.00,2170.00,0.00,114.00,0.00,400.00
2024,8,DL,Delta Air Lines Network,OGG,"Kahului, HI: Kahului Airport",83.00,7.00,5.21,0.00,0.70,0.00,1.09,0.00,0.00,452.00,320.00,0.00,49.00,0.00,83.00
2024,8,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Will Rogers World",146.00,19.00,11.92,0.00,2.19,0.00,4.89,0.00,0.00,907.00,648.00,0.00,56.00,0.00,203.00
2024,8,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",177.00,34.00,19.21,1.00,5.93,0.00,7.87,0.00,1.00,2254.00,1305.00,55.00,178.00,0.00,716.00
2024,8,DL,Delta Air Lines Network,ONT,"Ontario, CA: Ontario International",147.00,26.00,13.19,1.16,5.44,0.00,6.22,0.00,0.00,1939.00,1342.00,27.00,314.00,0.00,256.00
2024,8,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1090.00,275.00,117.69,5.90,90.00,0.00,61.41,14.00,2.00,19862.00,9885.00,991.00,4674.00,0.00,4312.00
2024,8,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",234.00,59.00,25.26,0.00,18.23,0.89,14.61,0.00,2.00,3405.00,1425.00,0.00,1208.00,34.00,738.00
2024,8,DL,Delta Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",572.00,157.00,65.25,1.00,51.28,0.00,39.47,17.00,4.00,10827.00,4442.00,101.00,3442.00,0.00,2842.00
2024,8,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",687.00,121.00,57.26,1.11,32.74,0.00,29.89,0.00,2.00,7334.00,3778.00,216.00,1407.00,0.00,1933.00
2024,8,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",559.00,147.00,61.59,3.00,55.93,0.00,26.48,6.00,4.00,10715.00,4894.00,96.00,3810.00,0.00,1915.00
2024,8,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",844.00,169.00,74.48,2.23,47.83,0.00,44.46,4.00,0.00,11397.00,6622.00,112.00,1768.00,0.00,2895.00
2024,8,DL,Delta Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",384.00,65.00,27.06,1.84,23.79,0.00,12.32,0.00,0.00,3616.00,1644.00,262.00,921.00,0.00,789.00
2024,8,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",234.00,42.00,26.34,0.05,6.18,0.00,9.43,0.00,0.00,3073.00,2503.00,3.00,202.00,0.00,365.00
2024,8,DL,Delta Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",62.00,18.00,9.12,0.52,2.16,0.00,6.19,0.00,0.00,1384.00,1057.00,44.00,68.00,0.00,215.00
2024,8,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",178.00,30.00,17.19,0.00,4.17,0.00,8.64,0.00,0.00,2346.00,1222.00,0.00,246.00,0.00,878.00
2024,8,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",93.00,19.00,12.09,0.00,5.24,0.00,1.67,0.00,1.00,989.00,694.00,0.00,211.00,0.00,84.00
2024,8,DL,Delta Air Lines Network,RAP,"Rapid City, SD: Rapid City Regional",31.00,8.00,5.78,0.27,0.83,0.00,1.12,0.00,0.00,340.00,243.00,14.00,45.00,0.00,38.00
2024,8,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",1000.00,224.00,84.09,8.30,56.57,0.00,75.04,8.00,7.00,16440.00,6962.00,708.00,2662.00,0.00,6108.00
2024,8,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",223.00,50.00,26.21,0.00,7.27,0.00,16.52,0.00,0.00,2702.00,1655.00,0.00,237.00,0.00,810.00
2024,8,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",117.00,26.00,14.94,0.00,6.45,0.00,4.62,0.00,0.00,1389.00,874.00,0.00,222.00,0.00,293.00
2024,8,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",55.00,7.00,3.00,0.02,1.39,0.00,2.58,0.00,0.00,652.00,412.00,4.00,40.00,0.00,196.00
2024,8,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",85.00,20.00,12.51,0.00,3.57,0.85,3.07,0.00,0.00,909.00,698.00,0.00,79.00,17.00,115.00
2024,8,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",515.00,108.00,40.41,4.12,39.58,0.00,23.89,12.00,4.00,8095.00,2797.00,955.00,2919.00,0.00,1424.00
2024,8,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",847.00,200.00,86.03,6.03,71.50,0.00,36.45,5.00,1.00,11111.00,6230.00,330.00,2575.00,0.00,1976.00
2024,8,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",546.00,89.00,45.25,2.01,16.76,0.00,24.98,3.00,0.00,4866.00,2688.00,65.00,703.00,0.00,1410.00
2024,8,DL,Delta Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",301.00,60.00,35.14,0.97,14.56,0.00,9.34,1.00,0.00,3238.00,2204.00,29.00,569.00,0.00,436.00
2024,8,DL,Delta Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93.00,11.00,4.82,0.00,3.58,0.00,2.60,0.00,0.00,1436.00,977.00,0.00,104.00,0.00,355.00
2024,8,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",210.00,40.00,26.43,1.00,10.68,0.00,1.89,0.00,0.00,2403.00,2012.00,18.00,301.00,0.00,72.00
2024,8,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2960.00,499.00,164.27,16.79,164.08,1.00,152.87,11.00,10.00,36000.00,15534.00,2654.00,6653.00,48.00,11111.00
2024,8,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1215.00,309.00,110.55,5.48,121.29,0.00,71.69,2.00,1.00,18576.00,9078.00,280.00,4860.00,0.00,4358.00
2024,8,DL,Delta Air Lines Network,SGF,"Springfield, MO: Springfield-Branson National",62.00,11.00,7.24,0.00,2.84,0.00,0.92,0.00,0.00,599.00,435.00,0.00,115.00,0.00,49.00
2024,8,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",190.00,34.00,24.83,0.38,2.55,0.46,5.78,0.00,0.00,1840.00,1423.00,26.00,98.00,33.00,260.00
2024,8,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",288.00,50.00,25.94,2.19,18.94,0.00,2.93,2.00,1.00,3014.00,1878.00,65.00,957.00,0.00,114.00
2024,8,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4755.00,742.00,251.44,19.29,131.73,0.00,339.54,20.00,14.00,60648.00,22376.00,2394.00,6156.00,0.00,29722.00
2024,8,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",290.00,58.00,34.09,1.85,7.01,0.00,15.06,1.00,0.00,3279.00,2177.00,154.00,226.00,0.00,722.00
2024,8,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",446.00,70.00,39.46,0.61,14.94,0.00,14.99,0.00,0.00,3646.00,2213.00,79.00,725.00,0.00,629.00
2024,8,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",215.00,38.00,20.35,0.00,11.16,0.00,6.49,8.00,1.00,1528.00,686.00,0.00,537.00,0.00,305.00
2024,8,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",510.00,87.00,52.72,2.59,11.02,0.00,20.67,0.00,0.00,6493.00,4507.00,341.00,455.00,0.00,1190.00
2024,8,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",47.00,9.00,2.45,1.00,3.94,0.00,1.60,0.00,0.00,657.00,330.00,113.00,105.00,0.00,109.00
2024,8,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",5.00,1.00,0.59,0.00,0.41,0.00,0.00,0.00,0.00,34.00,20.00,0.00,14.00,0.00,0.00
2024,8,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",85.00,16.00,8.96,0.00,3.68,0.00,3.35,0.00,0.00,1127.00,653.00,0.00,102.00,0.00,372.00
2024,8,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",115.00,12.00,7.54,0.00,0.43,0.00,4.03,2.00,0.00,570.00,404.00,0.00,9.00,0.00,157.00
2024,8,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1055.00,253.00,105.45,6.32,75.86,0.00,65.37,19.00,8.00,20466.00,8944.00,600.00,5861.00,0.00,5061.00
2024,8,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",146.00,20.00,14.26,0.00,4.18,0.00,1.56,0.00,0.00,968.00,783.00,0.00,145.00,0.00,40.00
2024,8,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",62.00,7.00,2.36,0.89,2.11,0.00,1.64,1.00,0.00,272.00,128.00,24.00,40.00,0.00,80.00
2024,8,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",54.00,10.00,5.52,1.00,1.60,0.00,1.88,0.00,0.00,1200.00,422.00,478.00,53.00,0.00,247.00
2024,8,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",106.00,19.00,12.54,1.00,2.43,0.00,3.03,0.00,0.00,978.00,733.00,31.00,75.00,0.00,139.00
2024,8,DL,Delta Air Lines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",244.00,39.00,21.36,0.71,4.21,0.00,12.72,0.00,0.00,2928.00,1398.00,17.00,169.00,0.00,1344.00
2024,8,DL,Delta Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",80.00,10.00,6.67,0.19,2.20,0.00,0.94,0.00,0.00,1063.00,873.00,12.00,83.00,0.00,95.00
2024,8,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1034.00,405.00,73.02,6.68,140.31,0.00,184.99,41.00,1.00,30629.00,5656.00,662.00,7865.00,0.00,16446.00
2024,8,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",74.00,15.00,6.48,0.36,2.49,0.00,5.67,0.00,1.00,1512.00,311.00,24.00,186.00,0.00,991.00
2024,8,F9,Frontier Airlines,BDL,"Hartford, CT: Bradley International",111.00,31.00,10.16,2.64,8.07,0.00,10.12,5.00,0.00,3065.00,1380.00,152.00,597.00,0.00,936.00
2024,8,F9,Frontier Airlines,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",7.00,2.00,0.17,0.00,0.00,0.00,1.83,0.00,0.00,152.00,6.00,0.00,0.00,0.00,146.00
2024,8,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",82.00,26.00,8.41,0.00,2.66,0.00,14.93,0.00,0.00,1735.00,561.00,0.00,126.00,0.00,1048.00
2024,8,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",196.00,34.00,12.12,0.70,9.95,0.00,11.22,7.00,0.00,2570.00,1293.00,109.00,560.00,0.00,608.00
2024,8,F9,Frontier Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",35.00,7.00,2.99,1.00,0.09,0.00,2.92,1.00,0.00,478.00,250.00,84.00,16.00,0.00,128.00
2024,8,F9,Frontier Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",120.00,27.00,10.67,0.00,2.63,0.00,13.70,1.00,0.00,1425.00,601.00,0.00,152.00,0.00,672.00
2024,8,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",267.00,102.00,24.63,2.16,23.84,0.00,51.37,16.00,3.00,6644.00,1587.00,102.00,1336.00,0.00,3619.00
2024,8,F9,Frontier Airlines,CHS,"Charleston, SC: Charleston AFB/International",22.00,6.00,0.97,0.00,2.00,0.00,3.03,0.00,0.00,650.00,236.00,0.00,97.00,0.00,317.00
2024,8,F9,Frontier Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.00,6.00,0.71,0.00,1.09,0.00,4.20,0.00,0.00,375.00,22.00,0.00,25.00,0.00,328.00
2024,8,F9,Frontier Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",551.00,147.00,34.09,4.10,30.78,0.00,78.03,24.00,2.00,11396.00,3225.00,186.00,1623.00,0.00,6362.00
2024,8,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",332.00,104.00,30.87,1.34,34.68,0.00,37.11,18.00,0.00,6449.00,1942.00,81.00,1768.00,0.00,2658.00
2024,8,F9,Frontier Airlines,CMH,"Columbus, OH: John Glenn Columbus International",25.00,9.00,2.14,0.00,2.10,0.00,4.77,2.00,0.00,713.00,261.00,0.00,52.00,0.00,400.00
2024,8,F9,Frontier Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",398.00,121.00,22.43,4.54,19.76,0.00,74.27,17.00,0.00,10543.00,3920.00,184.00,1140.00,0.00,5299.00
2024,8,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",93.00,21.00,3.27,0.70,6.02,0.00,11.02,1.00,2.00,1418.00,215.00,100.00,287.00,0.00,816.00
2024,8,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2373.00,785.00,134.41,8.08,296.83,0.00,345.68,43.00,4.00,60439.00,15954.00,1098.00,14867.00,0.00,28520.00
2024,8,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",960.00,357.00,66.00,5.70,107.91,0.00,177.38,23.00,0.00,24753.00,5418.00,486.00,4712.00,0.00,14137.00
2024,8,F9,Frontier Airlines,DSM,"Des Moines, IA: Des Moines International",31.00,5.00,2.36,0.00,0.37,0.00,2.27,1.00,0.00,289.00,194.00,0.00,11.00,0.00,84.00
2024,8,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",202.00,56.00,12.81,1.90,17.10,0.00,24.19,6.00,1.00,3819.00,814.00,96.00,659.00,0.00,2250.00
2024,8,F9,Frontier Airlines,ELP,"El Paso, TX: El Paso International",64.00,24.00,6.71,0.00,4.04,0.00,13.25,1.00,0.00,1783.00,622.00,0.00,171.00,0.00,990.00
2024,8,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",49.00,22.00,15.56,0.14,3.81,0.00,2.49,3.00,1.00,1129.00,745.00,5.00,120.00,0.00,259.00
2024,8,F9,Frontier Airlines,FAR,"Fargo, ND: Hector International",31.00,4.00,1.98,0.00,0.00,0.00,2.02,0.00,0.00,330.00,242.00,0.00,0.00,0.00,88.00
2024,8,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",133.00,47.00,15.70,2.43,10.95,0.00,17.92,5.00,0.00,3986.00,1446.00,114.00,791.00,0.00,1635.00
2024,8,F9,Frontier Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",27.00,6.00,1.00,0.00,0.17,0.00,4.83,0.00,0.00,279.00,41.00,0.00,4.00,0.00,234.00
2024,8,F9,Frontier Airlines,GRB,"Green Bay, WI: Green Bay Austin Straubel International",5.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,25.00
2024,8,F9,Frontier Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",51.00,12.00,5.42,0.18,3.74,0.00,2.66,0.00,1.00,595.00,233.00,10.00,156.00,0.00,196.00
2024,8,F9,Frontier Airlines,HOU,"Houston, TX: William P Hobby",39.00,8.00,1.25,0.89,0.95,0.00,4.91,0.00,0.00,1253.00,51.00,131.00,39.00,0.00,1032.00
2024,8,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",384.00,116.00,23.08,3.67,43.68,0.00,45.57,12.00,0.00,7459.00,1874.00,214.00,1811.00,0.00,3560.00
2024,8,F9,Frontier Airlines,IND,"Indianapolis, IN: Indianapolis International",83.00,20.00,5.95,1.24,2.86,0.00,9.95,1.00,0.00,1217.00,384.00,95.00,173.00,0.00,565.00
2024,8,F9,Frontier Airlines,ISP,"Islip, NY: Long Island MacArthur",151.00,41.00,12.63,1.56,5.08,0.00,21.73,8.00,0.00,3317.00,846.00,114.00,525.00,0.00,1832.00
2024,8,F9,Frontier Airlines,JAX,"Jacksonville, FL: Jacksonville International",72.00,26.00,10.30,0.00,6.34,0.00,9.36,1.00,0.00,2218.00,829.00,0.00,410.00,0.00,979.00
2024,8,F9,Frontier Airlines,JFK,"New York, NY: John F. Kennedy International",100.00,24.00,13.73,0.79,1.71,0.00,7.76,3.00,0.00,1696.00,1064.00,50.00,68.00,0.00,514.00
2024,8,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",1132.00,297.00,67.39,5.41,48.40,0.00,175.81,19.00,0.00,25958.00,7533.00,844.00,2588.00,0.00,14993.00
2024,8,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",287.00,69.00,20.72,0.10,12.21,0.00,35.96,2.00,1.00,4525.00,1257.00,11.00,599.00,0.00,2658.00
2024,8,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",249.00,96.00,13.38,0.41,46.49,0.00,35.73,19.00,10.00,6665.00,1233.00,9.00,2961.00,0.00,2462.00
2024,8,F9,Frontier Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",10.00,3.00,1.10,0.00,0.37,0.00,1.53,0.00,0.00,58.00,29.00,0.00,6.00,0.00,23.00
2024,8,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",31.00,5.00,2.22,0.00,0.73,0.00,2.05,0.00,0.00,253.00,84.00,0.00,48.00,0.00,121.00
2024,8,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1243.00,393.00,73.72,3.46,94.09,0.00,221.73,45.00,6.00,39331.00,9185.00,967.00,6909.00,0.00,22270.00
2024,8,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",337.00,113.00,35.61,1.13,19.90,0.00,56.36,14.00,0.00,8574.00,3067.00,48.00,952.00,0.00,4507.00
